date,Coronavirus,SARS-CoV-2,Covid Symptoms,Covid Vaccine,Intensive Care
2020-02-18,0.6900000000000001,0.0,0.03,0.0,0.56
2020-02-19,0.46,0.0,0.05,0.0,0.48
2020-02-20,0.46,0.44,0.0,0.0,0.44
2020-02-21,8.05,0.44,0.39,0.0,0.76
2020-02-22,17.02,0.46,0.46,0.0,1.0
2020-02-23,87.0,4.05,3.0,0.0,15.3
2020-02-24,78.3,3.69,1.05,0.0,8.33
2020-02-25,66.99,9.0,1.1099999999999999,0.0,9.350000000000001
2020-02-26,52.2,5.22,1.95,0.0,8.16
2020-02-27,44.37,1.7999999999999998,1.29,0.0,10.200000000000001
2020-02-28,36.54,1.89,0.96,0.0,12.07
2020-02-29,38.28,2.07,1.56,0.0,17.0
2020-03-01,33.32,2.09,1.28,0.0,6.1499999999999995
2020-03-02,32.64,3.8,1.68,0.18,6.97
2020-03-03,36.04,3.8,1.76,0.18,6.56
2020-03-04,51.68000000000001,5.51,3.2800000000000002,0.0,8.2
2020-03-05,44.88,4.75,4.8,0.0,14.35
2020-03-06,46.92,5.89,5.28,0.37,20.09
2020-03-07,57.800000000000004,6.2700000000000005,6.8,0.4,25.419999999999998
2020-03-08,94.0,7.04,12.88,1.58,95.0
2020-03-09,99.0,17.92,12.180000000000001,2.0,100.0
2020-03-10,95.0,12.16,9.8,1.04,83.0
2020-03-11,100.0,19.52,10.080000000000002,0.34,61.0
2020-03-12,91.0,12.16,11.760000000000002,0.0,47.0
2020-03-13,83.0,10.88,10.780000000000001,0.0,49.0
2020-03-14,80.0,10.56,10.500000000000002,0.4,58.0
2020-03-15,63.910000000000004,7.260000000000001,11.549999999999999,0.0,47.88
2020-03-16,55.44,9.57,11.549999999999999,0.0,29.61
2020-03-17,51.59,33.0,11.1,0.17,29.61
2020-03-18,53.9,7.92,12.0,0.6900000000000001,22.68
2020-03-19,52.36,12.870000000000001,11.1,0.0,23.31
2020-03-20,53.9,12.540000000000001,15.0,0.51,25.830000000000002
2020-03-21,56.21,13.530000000000001,13.35,0.0,22.68
2020-03-22,45.26,12.6,13.020000000000001,0.36,15.2
2020-03-23,36.58,15.12,10.920000000000002,0.15,11.4
2020-03-24,34.72,11.52,12.040000000000001,0.17,9.88
2020-03-25,32.86,13.32,9.66,0.33,9.5
2020-03-26,32.86,19.8,10.780000000000001,0.0,8.74
2020-03-27,32.24,23.759999999999998,10.360000000000001,0.31,9.5
2020-03-28,32.86,20.88,9.8,0.19,8.74
2020-03-29,24.5,6.09,10.45,0.38,5.2
2020-03-30,21.56,14.209999999999999,7.59,0.64,4.68
2020-03-31,19.6,15.659999999999998,8.25,1.62,5.2
2020-04-01,32.83,16.82,9.35,0.0,9.620000000000001
2020-04-02,31.849999999999998,11.6,9.57,0.3,9.620000000000001
2020-04-03,38.71,16.24,9.13,0.96,8.84
2020-04-04,49.0,11.309999999999999,8.91,0.72,8.84
2020-04-05,41.71,19.84,9.0,1.44,10.729999999999999
2020-04-06,29.24,16.96,7.83,0.3,28.999999999999996
2020-04-07,27.95,17.6,7.47,0.64,12.18
2020-04-08,26.66,20.16,5.76,0.64,5.8
2020-04-09,26.66,25.6,6.029999999999999,0.66,6.67
2020-04-10,25.8,21.44,5.76,0.68,5.51
2020-04-11,25.8,10.24,7.56,0.36,8.12
2020-04-12,24.7,10.75,7.36,2.0,4.760000000000001
2020-04-13,26.98,12.0,5.68,0.0,5.95
2020-04-14,23.18,5.0,5.28,0.62,3.4000000000000004
2020-04-15,21.28,15.0,5.04,0.62,3.2300000000000004
2020-04-16,20.14,13.5,5.44,0.32,2.89
2020-04-17,20.9,13.75,5.76,0.96,3.74
2020-04-18,30.02,11.5,4.96,0.36,3.2300000000000004
2020-04-19,23.56,17.1,4.760000000000001,0.7000000000000001,2.4
2020-04-20,15.81,28.5,3.9200000000000004,1.44,2.04
2020-04-21,14.57,29.26,4.41,0.3,2.04
2020-04-22,15.19,38.0,3.8500000000000005,0.92,1.68
2020-04-23,13.64,35.34,4.2,0.0,1.56
2020-04-24,13.95,24.32,3.5700000000000003,0.0,1.7999999999999998
2020-04-25,13.95,8.74,3.7100000000000004,0.0,1.56
2020-04-26,14.560000000000002,15.899999999999999,2.6999999999999997,0.17,1.8200000000000003
2020-04-27,12.600000000000001,9.9,3.1799999999999997,0.31,1.8200000000000003
2020-04-28,12.040000000000001,25.2,3.0,0.3,2.9400000000000004
2020-04-29,11.760000000000002,25.8,4.08,0.3,3.6400000000000006
2020-04-30,10.920000000000002,18.0,2.82,0.15,2.9400000000000004
2020-05-01,25.76,6.6,4.38,0.23,13.3
2020-05-02,27.44,13.2,3.3,0.68,9.38
2020-05-03,25.0,4.2,6.96,0.0,6.66
2020-05-04,22.0,13.440000000000001,5.84,0.42,4.68
2020-05-05,20.5,14.000000000000002,6.24,0.39,3.06
2020-05-06,19.75,20.44,6.640000000000001,0.0,7.29
2020-05-07,19.5,15.680000000000001,7.92,0.43,4.32
2020-05-08,19.25,19.880000000000003,4.8,0.0,8.459999999999999
2020-05-09,20.5,11.48,6.24,0.0,6.12
2020-05-10,18.92,30.53,5.32,0.0,6.66
2020-05-11,14.74,24.08,4.2700000000000005,0.39,4.5
2020-05-12,15.18,36.55,5.8100000000000005,0.4,5.58
2020-05-13,15.62,27.95,3.5000000000000004,0.4,4.5
2020-05-14,15.4,28.81,4.83,0.8300000000000001,4.59
2020-05-15,14.52,39.99,4.83,0.0,6.4799999999999995
2020-05-16,16.06,43.0,5.250000000000001,0.47000000000000003,9.0
2020-05-17,13.5,10.0,7.000000000000001,0.5,3.6400000000000006
2020-05-18,11.34,18.5,5.460000000000001,1.6600000000000001,3.3600000000000003
2020-05-19,9.9,9.75,4.41,2.0,2.9400000000000004
2020-05-20,10.26,5.0,4.340000000000001,0.42,3.3600000000000003
2020-05-21,9.36,17.5,4.2,0.86,3.1500000000000004
2020-05-22,9.36,9.0,4.69,0.9,2.1700000000000004
2020-05-23,9.9,8.5,5.11,1.58,4.550000000000001
2020-05-24,9.299999999999999,15.25,4.2,0.8,2.82
2020-05-25,7.35,5.25,3.84,0.21,1.6199999999999999
2020-05-26,7.05,15.25,4.32,0.42,1.5
2020-05-27,7.199999999999999,12.0,4.2,0.42,2.94
2020-05-28,7.6499999999999995,12.0,3.54,0.0,3.1799999999999997
2020-05-29,7.199999999999999,17.5,3.42,0.0,4.26
2020-05-30,7.199999999999999,4.0,3.1799999999999997,0.25,2.6399999999999997
2020-05-31,6.5,6.800000000000001,2.45,0.52,5.8100000000000005
2020-06-01,11.18,16.400000000000002,2.9000000000000004,0.24,5.390000000000001
2020-06-02,13.0,4.6000000000000005,4.15,0.28,2.87
2020-06-03,10.790000000000001,20.0,3.4000000000000004,0.0,3.5700000000000003
2020-06-04,9.88,10.600000000000001,2.9000000000000004,0.0,2.31
2020-06-05,10.01,3.8000000000000003,2.75,0.22,1.9600000000000002
2020-06-06,11.440000000000001,4.6000000000000005,3.0,0.28,3.5000000000000004
2020-06-07,9.46,9.0,4.1000000000000005,0.8200000000000001,3.84
2020-06-08,7.92,8.8,2.9000000000000004,0.0,3.2399999999999998
2020-06-09,7.7,9.200000000000001,3.0500000000000003,0.0,2.82
2020-06-10,7.37,15.600000000000001,4.2,0.0,2.52
2020-06-11,7.59,13.600000000000001,3.35,0.23,2.6399999999999997
2020-06-12,7.59,6.2,3.7,0.0,1.02
2020-06-13,8.14,7.0,3.5,0.28,2.82
2020-06-14,7.7,0.0,4.3,0.0,4.95
2020-06-15,6.6000000000000005,4.0,3.8000000000000003,0.96,5.76
2020-06-16,6.300000000000001,2.9000000000000004,3.45,0.46,4.68
2020-06-17,6.300000000000001,3.0,3.6,1.42,4.5
2020-06-18,6.5,3.1,3.4000000000000004,0.0,9.0
2020-06-19,6.7,2.1,3.35,1.52,7.92
2020-06-20,6.2,1.2000000000000002,3.7,1.74,4.41
2020-06-21,6.5,0.0,5.0,1.18,1.8
2020-06-22,6.0,2.2,3.95,0.0,1.75
2020-06-23,6.4,8.03,3.35,0.5,1.9500000000000002
2020-06-24,6.9,1.1,2.8000000000000003,2.0,1.9500000000000002
2020-06-25,7.0,3.52,4.2,0.5,1.85
2020-06-26,7.1000000000000005,3.63,3.95,0.52,2.35
2020-06-27,7.1000000000000005,2.75,2.5,1.8,1.7000000000000002
2020-06-28,6.6000000000000005,1.7999999999999998,3.85,0.29,1.8
2020-06-29,5.7,6.3,3.75,0.0,2.4000000000000004
2020-06-30,5.6000000000000005,6.1499999999999995,3.5,0.5,1.1
2020-07-01,7.7,3.15,1.5,0.34,1.9500000000000002
2020-07-02,7.7,10.95,1.5,0.0,2.1
2020-07-03,9.0,8.1,1.85,0.0,3.0500000000000003
2020-07-04,9.4,3.5999999999999996,1.3,0.39,2.8000000000000003
2020-07-05,9.0,4.94,1.75,0.81,2.28
2020-07-06,7.92,4.16,1.75,0.34,3.78
2020-07-07,7.29,4.03,1.5,1.0,3.12
2020-07-08,6.4799999999999995,1.4300000000000002,1.4000000000000001,0.6900000000000001,4.14
2020-07-09,6.569999999999999,7.15,2.0500000000000003,0.36,1.98
2020-07-10,7.56,4.42,1.6,0.0,4.859999999999999
2020-07-11,7.02,4.94,1.75,0.0,4.32
2020-07-12,8.01,2.08,3.44,0.0,4.9
2020-07-13,7.29,6.88,3.2,0.35000000000000003,2.75
2020-07-14,6.3,8.48,2.32,0.68,1.25
2020-07-15,5.22,4.96,4.88,0.0,1.4000000000000001
2020-07-16,5.58,10.4,4.16,0.35000000000000003,2.2
2020-07-17,6.4799999999999995,7.2,5.68,0.0,2.8000000000000003
2020-07-18,6.84,6.08,4.96,0.41000000000000003,1.7000000000000002
2020-07-19,7.38,7.800000000000001,7.59,0.0,1.75
2020-07-20,6.3,8.8,8.91,0.0,2.4000000000000004
2020-07-21,5.9399999999999995,11.200000000000001,7.81,0.71,1.6500000000000001
2020-07-22,5.85,4.4,7.26,0.35000000000000003,1.4500000000000002
2020-07-23,6.84,20.0,8.69,0.36,2.8000000000000003
2020-07-24,7.02,8.8,6.82,0.0,3.45
2020-07-25,6.66,10.4,9.02,0.0,2.6500000000000004
2020-07-26,7.6499999999999995,1.3,14.000000000000002,0.0,4.32
2020-07-27,6.21,3.3000000000000003,13.860000000000001,0.72,6.0
2020-07-28,6.029999999999999,3.4000000000000004,12.740000000000002,0.0,4.8
2020-07-29,6.66,1.1,12.88,0.36,5.36
2020-07-30,7.29,4.6000000000000005,13.580000000000002,0.0,8.0
2020-07-31,8.19,3.6,12.46,0.38,6.4
2020-08-01,4.77,1.5,3.22,0.0,1.44
2020-08-02,4.68,1.5,5.22,0.0,0.45
2020-08-03,3.78,4.9,5.3999999999999995,0.0,0.9500000000000001
2020-08-04,3.5999999999999996,4.9,5.3999999999999995,0.0,0.5
2020-08-05,3.8699999999999997,1.3,5.22,0.0,1.1
2020-08-06,4.5,3.9000000000000004,4.859999999999999,0.0,0.7000000000000001
2020-08-07,5.67,2.6,6.66,0.0,0.8500000000000001
2020-08-08,5.3999999999999995,0.0,6.84,0.0,0.9
2020-08-09,6.49,2.72,12.96,0.0,1.6
2020-08-10,5.72,11.22,10.8,0.0,1.6
2020-08-11,5.94,9.180000000000001,12.96,0.0,2.6
2020-08-12,6.6,6.800000000000001,12.690000000000001,0.0,2.7
2020-08-13,7.81,9.520000000000001,12.96,0.0,3.5
2020-08-14,8.58,9.690000000000001,13.23,0.0,6.0
2020-08-15,9.02,8.5,14.850000000000001,0.0,3.9000000000000004
2020-08-16,12.74,7.36,28.400000000000002,0.44,16.15
2020-08-17,10.27,6.24,23.200000000000003,0.38,9.31
2020-08-18,8.97,14.88,24.8,0.39,7.79
2020-08-19,8.84,6.5600000000000005,27.200000000000003,0.0,9.69
2020-08-20,11.18,4.48,27.6,0.8,19.0
2020-08-21,11.31,6.5600000000000005,30.400000000000002,0.39,13.3
2020-08-22,13.0,7.2,35.2,0.87,8.74
2020-08-23,10.799999999999999,12.98,39.36,0.42,5.06
2020-08-24,9.24,8.14,37.92,0.72,2.97
2020-08-25,9.36,19.580000000000002,48.0,0.0,3.52
2020-08-26,8.28,14.08,39.839999999999996,0.37,4.18
2020-08-27,8.4,11.22,37.92,0.37,3.52
2020-08-28,8.16,22.0,37.92,0.36,5.28
2020-08-29,8.28,11.88,35.519999999999996,0.0,3.74
2020-08-30,6.800000000000001,9.02,21.44,0.4,4.32
2020-08-31,6.300000000000001,7.48,17.6,1.0,3.48
2020-09-01,8.4,22.0,24.32,0.19,7.199999999999999
2020-09-02,8.0,6.38,25.92,0.18,8.28
2020-09-03,8.3,20.24,30.72,0.38,10.799999999999999
2020-09-04,10.0,13.86,31.04,0.39,11.4
2020-09-05,9.600000000000001,7.7,30.080000000000002,0.0,7.8
2020-09-06,7.92,12.96,29.7,0.23,10.2
2020-09-07,7.109999999999999,26.19,25.5,0.18,6.24
2020-09-08,6.569999999999999,10.530000000000001,24.3,0.0,3.12
2020-09-09,6.3,19.17,24.599999999999998,0.19,6.359999999999999
2020-09-10,6.93,24.3,27.9,0.38,9.0
2020-09-11,6.84,19.44,24.9,0.39,12.0
2020-09-12,6.39,9.72,25.5,0.0,10.32
2020-09-13,5.6000000000000005,19.44,28.999999999999996,0.0,4.0
2020-09-14,5.36,13.5,23.49,0.19,3.2
2020-09-15,5.04,21.330000000000002,25.52,0.19,4.32
2020-09-16,4.8,16.200000000000003,23.2,0.38,4.08
2020-09-17,5.04,15.930000000000001,26.099999999999998,0.0,3.52
2020-09-18,5.5200000000000005,25.110000000000003,21.75,0.19,3.2800000000000002
2020-09-19,6.08,15.39,23.2,0.85,3.2
2020-09-20,4.88,7.26,24.57,0.8300000000000001,3.84
2020-09-21,4.72,16.06,23.220000000000002,0.35000000000000003,4.72
2020-09-22,4.96,11.88,19.71,0.17,3.2
2020-09-23,5.12,8.36,19.17,0.18,3.36
2020-09-24,5.76,14.96,22.14,0.37,3.12
2020-09-25,5.84,15.62,20.520000000000003,0.0,3.6
2020-09-26,5.5200000000000005,7.48,19.44,0.0,4.24
2020-09-27,5.9399999999999995,6.800000000000001,28.380000000000003,0.42,4.7
2020-09-28,5.9399999999999995,4.0,26.73,0.38,4.0
2020-09-29,5.9399999999999995,14.8,32.01,2.0,8.4
2020-09-30,5.67,8.4,31.68,0.0,4.4
2020-10-01,3.51,8.8,11.22,0.26,1.1
2020-10-02,4.14,7.800000000000001,11.55,0.8,1.3
2020-10-03,4.41,4.2,13.200000000000001,0.58,1.1
2020-10-04,5.88,6.72,21.599999999999998,0.86,2.3800000000000003
2020-10-05,5.76,6.0,22.56,0.26,3.4000000000000004
2020-10-06,5.52,7.68,22.56,0.26,2.04
2020-10-07,6.4799999999999995,6.0,23.04,0.52,2.72
2020-10-08,7.4399999999999995,14.16,26.4,0.54,4.25
2020-10-09,8.04,12.0,27.84,0.58,5.2700000000000005
2020-10-10,8.4,9.36,32.64,0.64,4.25
2020-10-11,10.88,6.09,41.58,0.44999999999999996,6.75
2020-10-12,10.08,5.46,40.32,0.42,5.4
2020-10-13,9.6,5.46,41.58,1.6199999999999999,6.210000000000001
2020-10-14,10.72,6.93,44.1,0.8099999999999999,8.370000000000001
2020-10-15,12.16,5.46,42.21,0.8099999999999999,10.8
2020-10-16,15.040000000000001,10.08,54.18,3.0,13.23
2020-10-17,12.64,7.77,49.14,0.44999999999999996,11.07
2020-10-18,14.110000000000001,9.620000000000001,68.06,0.0,23.5
2020-10-19,11.39,6.76,72.16,0.8200000000000001,15.04
2020-10-20,11.73,10.14,69.7,0.28,15.51
2020-10-21,13.430000000000001,10.14,74.61999999999999,0.54,15.04
2020-10-22,13.940000000000001,17.42,77.08,0.8200000000000001,47.0
2020-10-23,15.3,10.4,75.44,0.0,39.949999999999996
2020-10-24,17.0,7.28,77.08,1.46,34.78
2020-10-25,13.6,11.76,87.22,0.0,26.27
2020-10-26,12.0,42.0,89.0,0.78,15.17
2020-10-27,12.0,18.48,78.32000000000001,0.26,12.95
2020-10-28,12.48,37.8,80.1,1.06,15.17
2020-10-29,12.16,24.779999999999998,81.88,0.0,17.02
2020-10-30,12.8,39.9,86.33,0.28,17.02
2020-10-31,13.92,12.18,87.22,0.92,15.91
2020-11-01,14.85,5.46,76.0,0.0,21.560000000000002
2020-11-02,13.799999999999999,14.040000000000001,66.12,0.16,14.280000000000001
2020-11-03,14.1,25.220000000000002,70.68,0.0,19.880000000000003
2020-11-04,12.75,8.58,60.8,0.0,19.6
2020-11-05,11.4,13.780000000000001,61.56,0.0,22.680000000000003
2020-11-06,11.4,26.0,68.4,0.16,17.080000000000002
2020-11-07,12.299999999999999,10.66,68.4,0.0,16.240000000000002
2020-11-08,12.75,7.75,56.95,3.72,21.169999999999998
2020-11-09,13.5,18.25,54.940000000000005,3.2800000000000002,22.91
2020-11-10,15.0,7.0,58.290000000000006,4.0,17.4
2020-11-11,12.6,18.5,51.59,2.0,28.999999999999996
2020-11-12,12.299999999999999,14.0,52.93,2.0,17.11
2020-11-13,12.9,18.5,51.59,0.0,14.209999999999999
2020-11-14,11.85,13.0,50.92,0.76,17.98
2020-11-15,9.36,2.2,42.400000000000006,0.38,12.540000000000001
2020-11-16,8.4,17.6,37.1,0.64,6.65
2020-11-17,8.28,5.94,33.92,0.66,8.55
2020-11-18,8.52,14.3,32.33,1.0,10.64
2020-11-19,8.16,8.14,29.150000000000002,0.0,8.17
2020-11-20,7.319999999999999,20.24,24.380000000000003,0.66,6.65
2020-11-21,6.96,4.4,27.03,0.72,6.08
2020-11-22,5.6000000000000005,12.6,18.13,0.18,5.279999999999999
2020-11-23,5.300000000000001,15.33,15.54,0.16,4.2
2020-11-24,5.7,11.34,16.28,0.32,2.76
2020-11-25,5.5,9.24,13.69,0.16,3.36
2020-11-26,5.0,7.56,12.58,0.16,3.0
2020-11-27,5.1000000000000005,5.67,12.95,0.0,2.16
2020-11-28,4.2,6.3,12.95,0.18,2.76
2020-11-29,3.52,4.2,11.7,0.36,1.54
2020-11-30,3.36,14.91,9.9,0.0,1.12
2020-12-01,6.72,21.0,19.8,0.0,1.8900000000000001
2020-12-02,6.88,13.86,22.2,0.2,3.0100000000000002
2020-12-03,8.0,3.57,17.099999999999998,0.98,4.550000000000001
2020-12-04,7.36,5.46,20.7,0.8,3.7100000000000004
2020-12-05,7.04,1.89,22.5,0.44,5.95
2020-12-06,4.9,0.0,21.459999999999997,0.22,8.0
2020-12-07,4.760000000000001,9.180000000000001,20.009999999999998,0.2,3.68
2020-12-08,4.760000000000001,9.180000000000001,19.139999999999997,0.84,3.2800000000000002
2020-12-09,4.550000000000001,7.140000000000001,22.04,0.0,4.5600000000000005
2020-12-10,4.69,2.89,15.659999999999998,0.38,4.32
2020-12-11,4.69,9.180000000000001,20.009999999999998,0.62,4.4
2020-12-12,4.970000000000001,4.930000000000001,18.56,0.46,5.84
2020-12-13,5.6000000000000005,1.6,19.84,0.69,4.2700000000000005
2020-12-14,6.4,7.04,23.56,0.6,2.8000000000000003
2020-12-15,6.4,10.08,21.39,0.3,3.6400000000000006
2020-12-16,6.48,5.6000000000000005,19.84,1.53,1.9600000000000002
2020-12-17,6.48,1.44,20.15,0.9299999999999999,3.22
2020-12-18,7.04,5.92,21.08,1.95,5.53
2020-12-19,5.36,6.4,26.04,0.0,4.550000000000001
2020-12-20,5.880000000000001,16.2,38.0,0.69,2.5200000000000005
2020-12-21,4.970000000000001,5.04,32.3,0.6599999999999999,3.7800000000000002
2020-12-22,4.48,6.84,26.98,0.99,3.6400000000000006
2020-12-23,4.62,5.3999999999999995,32.68,1.74,3.1500000000000004
2020-12-24,4.48,1.98,34.58,0.78,5.250000000000001
2020-12-25,5.250000000000001,2.16,35.72,0.84,3.5700000000000003
2020-12-26,5.32,9.36,38.0,1.47,3.2900000000000005
2020-12-27,4.83,4.64,30.599999999999998,6.0,2.1700000000000004
2020-12-28,4.2,5.76,28.439999999999998,1.92,4.130000000000001
2020-12-29,4.2700000000000005,10.4,29.88,3.84,3.99
2020-12-30,4.48,6.24,31.68,4.74,3.7100000000000004
2020-12-31,4.62,3.52,27.36,3.84,3.22
2021-01-01,7.000000000000001,6.08,33.12,5.58,4.41
2021-01-02,6.65,5.28,36.0,1.38,3.8500000000000005
2021-01-03,6.300000000000001,2.88,29.700000000000003,5.9399999999999995,4.48
2021-01-04,6.510000000000001,16.56,29.040000000000003,1.92,3.2900000000000005
2021-01-05,6.23,13.68,27.060000000000002,4.4399999999999995,4.0600000000000005
2021-01-06,6.090000000000001,11.16,24.42,0.6599999999999999,4.2
2021-01-07,6.510000000000001,13.86,26.73,2.58,3.9200000000000004
2021-01-08,6.790000000000001,8.64,27.060000000000002,6.0,3.6400000000000006
2021-01-09,6.090000000000001,18.0,28.05,4.2,4.0600000000000005
2021-01-10,5.8100000000000005,11.340000000000002,20.520000000000003,2.04,6.9
2021-01-11,6.0200000000000005,8.4,17.28,0.6599999999999999,8.700000000000001
2021-01-12,6.0200000000000005,8.540000000000001,19.71,5.1,6.1000000000000005
2021-01-13,6.370000000000001,4.340000000000001,20.25,3.1799999999999997,10.0
2021-01-14,6.23,2.24,17.28,3.96,5.7
2021-01-15,6.720000000000001,10.780000000000001,16.740000000000002,3.2399999999999998,4.800000000000001
2021-01-16,5.8100000000000005,5.040000000000001,14.850000000000001,3.0,8.6
2021-01-17,4.9799999999999995,11.22,17.68,0.92,3.2399999999999998
2021-01-18,4.56,13.090000000000002,17.68,2.16,2.82
2021-01-19,4.56,12.920000000000002,16.38,1.68,2.46
2021-01-20,4.859999999999999,12.750000000000002,17.16,2.52,1.92
2021-01-21,4.8,7.82,17.16,0.84,2.82
2021-01-22,4.8,5.2700000000000005,15.860000000000001,1.28,4.08
2021-01-23,4.4399999999999995,11.22,15.860000000000001,1.4000000000000001,3.06
2021-01-24,4.32,13.280000000000001,17.16,0.0,2.87
2021-01-25,4.4399999999999995,4.96,16.38,0.22,5.180000000000001
2021-01-26,4.74,9.76,18.98,0.86,4.130000000000001
2021-01-27,4.26,9.92,14.040000000000001,0.22,2.7300000000000004
2021-01-28,4.38,12.64,16.900000000000002,0.44,4.2700000000000005
2021-01-29,4.56,10.24,15.860000000000001,0.44,3.6400000000000006
2021-01-30,4.2,5.44,17.94,0.48,3.0100000000000002
2021-01-31,3.4000000000000004,2.3800000000000003,21.560000000000002,13.32,4.130000000000001
2021-02-01,3.5500000000000003,4.48,16.520000000000003,0.74,4.48
2021-02-02,3.5,7.5600000000000005,18.200000000000003,2.96,3.5000000000000004
2021-02-03,3.5500000000000003,3.08,15.400000000000002,22.2,2.87
2021-02-04,3.8000000000000003,13.020000000000001,17.080000000000002,17.39,4.760000000000001
2021-02-05,3.7,4.760000000000001,17.080000000000002,19.98,4.48
2021-02-06,3.5500000000000003,1.6800000000000002,17.360000000000003,19.24,4.2700000000000005
2021-02-07,3.7,6.3,19.8,46.900000000000006,2.58
2021-02-08,3.5,3.96,21.3,44.89,3.6599999999999997
2021-02-09,3.6,5.76,21.9,36.18,2.58
2021-02-10,3.4000000000000004,11.16,20.7,39.53,3.6599999999999997
2021-02-11,3.6,14.04,19.8,36.85,2.28
2021-02-12,3.8000000000000003,3.96,19.2,41.54,4.26
2021-02-13,3.45,12.42,15.0,26.8,1.08
2021-02-14,4.56,2.2800000000000002,20.130000000000003,38.5,4.340000000000001
2021-02-15,4.68,10.64,24.42,44.099999999999994,3.1500000000000004
2021-02-16,4.859999999999999,6.46,23.43,38.5,3.9200000000000004
2021-02-17,4.859999999999999,4.18,27.060000000000002,31.499999999999996,6.0200000000000005
2021-02-18,4.8,19.0,24.09,48.3,5.32
2021-02-19,4.92,10.83,24.75,49.699999999999996,2.7300000000000004
2021-02-20,4.859999999999999,9.69,26.400000000000002,47.599999999999994,5.040000000000001
2021-02-21,5.95,6.66,33.62,49.019999999999996,9.0
2021-02-22,5.390000000000001,9.719999999999999,35.669999999999995,63.64,6.569999999999999
2021-02-23,5.670000000000001,10.08,37.72,61.06,5.31
2021-02-24,6.090000000000001,10.08,37.309999999999995,85.14,5.58
2021-02-25,6.44,12.24,36.489999999999995,51.6,7.29
2021-02-26,7.000000000000001,4.14,36.489999999999995,74.82,7.6499999999999995
2021-02-27,6.300000000000001,6.84,36.489999999999995,81.7,8.19
2021-02-28,6.090000000000001,16.0,43.0,94.0,4.14
2021-03-01,5.180000000000001,7.04,34.83,67.67999999999999,3.96
2021-03-02,5.32,16.64,36.55,67.67999999999999,4.05
2021-03-03,5.460000000000001,23.36,37.839999999999996,76.14,4.95
2021-03-04,5.95,5.44,36.98,76.14,4.95
2021-03-05,6.23,9.92,43.0,71.44,4.95
2021-03-06,5.180000000000001,6.08,38.269999999999996,88.36,6.029999999999999
2021-03-07,5.6000000000000005,5.76,38.22,86.0,6.4799999999999995
2021-03-08,5.74,5.04,34.86,82.0,4.8
2021-03-09,6.510000000000001,8.16,34.44,100.0,8.04
2021-03-10,5.95,3.12,36.54,85.0,9.84
2021-03-11,6.23,11.52,39.48,85.0,8.64
2021-03-12,7.000000000000001,5.279999999999999,38.64,85.0,9.48
2021-03-13,5.250000000000001,3.5999999999999996,36.96,71.0,12.0
2021-03-14,4.4399999999999995,6.84,36.26,15.079999999999998,10.56
2021-03-15,4.14,12.959999999999999,27.38,6.67,4.51
2021-03-16,4.38,17.64,27.75,4.64,7.15
2021-03-17,4.32,17.28,28.86,4.35,5.61
2021-03-18,4.56,12.24,27.009999999999998,4.93,6.82
2021-03-19,4.38,15.84,24.05,4.93,6.49
2021-03-20,4.4399999999999995,10.44,28.12,6.09,8.69
2021-03-21,5.180000000000001,6.02,23.43,4.6000000000000005,7.2
